zpid,imgSrc,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,isShowcaseListing,datePriceChanged,priceReduction,priceChange,is_FSBA,timeOnZillow,streetName,homeDetailUrl,price_to_rent_ratio
2067690,https://photos.zillowstatic.com/fp/51181a03921fa325507e0a7d4f02096d-p_e.jpg,/homedetails/1406-Edgcumbe-Rd-Saint-Paul-MN-55116/2067690_zpid/,1406 Edgcumbe Rd,55116,Saint Paul,MN,44.92292,-93.14931,450000.0,1701331200000,2.0,3.0,2372.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,578100.0,3252,False,False,RECENTLY_SOLD,450000.0,True,False,False,USD,USA,704500.0,0.27999999999999997,acres,False,,,,,,1406 Edgcumbe Rd,https://www.zillow.com/homedetails/1406-Edgcumbe-Rd-Saint-Paul-MN-55116/2067690_zpid/,177.76752767527674
2099717,https://photos.zillowstatic.com/fp/31b09400d311f1f61f432f3931296b92-p_e.jpg,/homedetails/787-Iowa-Ave-E-Saint-Paul-MN-55106/2099717_zpid/,787 Iowa Ave E,55106,Saint Paul,MN,44.989513,-93.067215,290000.0,1701331200000,3.0,4.0,2217.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,293100.0,2575,False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,257800.0,8276.4,sqft,False,,,,,,787 Iowa Ave E,https://www.zillow.com/homedetails/787-Iowa-Ave-E-Saint-Paul-MN-55106/2099717_zpid/,113.8252427184466
2115884,https://photos.zillowstatic.com/fp/d84766137bc46d96f22d8234f26b7823-p_e.jpg,/homedetails/1253-Osage-St-Saint-Paul-MN-55117/2115884_zpid/,1253 Osage St,55117,Saint Paul,MN,44.97889,-93.136734,510000.0,1701331200000,3.0,5.0,2450.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,515400.0,2875,False,False,RECENTLY_SOLD,510000.0,True,False,False,USD,USA,388500.0,9583.2,sqft,False,,,,,,1253 Osage St,https://www.zillow.com/homedetails/1253-Osage-St-Saint-Paul-MN-55117/2115884_zpid/,179.26956521739132
2066763,https://photos.zillowstatic.com/fp/934567653e13e2c29541a383b15ba0de-p_e.jpg,/homedetails/525-Brimhall-St-Saint-Paul-MN-55116/2066763_zpid/,525 Brimhall St,55116,Saint Paul,MN,44.92566,-93.16607,545000.0,1701244800000,3.0,4.0,2140.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,550800.0,3072,False,False,RECENTLY_SOLD,545000.0,True,False,False,USD,USA,319800.0,5227.2,sqft,False,,,,,,525 Brimhall St,https://www.zillow.com/homedetails/525-Brimhall-St-Saint-Paul-MN-55116/2066763_zpid/,179.296875
2150724,https://photos.zillowstatic.com/fp/656196bccc2ef26f907057260a0cf47b-p_e.jpg,/homedetails/1895-Iglehart-Ave-Saint-Paul-MN-55104/2150724_zpid/,1895 Iglehart Ave,55104,Saint Paul,MN,44.949753,-93.18037,460000.0,1701244800000,2.0,3.0,2140.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,464900.0,2876,False,False,RECENTLY_SOLD,460000.0,True,False,False,USD,USA,544700.0,0.26,acres,False,,,,,,1895 Iglehart Ave,https://www.zillow.com/homedetails/1895-Iglehart-Ave-Saint-Paul-MN-55104/2150724_zpid/,161.6481223922114
2110151,https://photos.zillowstatic.com/fp/762ca68b80555379bea4e69ea8a04b97-p_e.jpg,/homedetails/1530-Arona-St-Saint-Paul-MN-55108/2110151_zpid/,1530 Arona St,55108,Saint Paul,MN,44.9872,-93.163956,440000.0,1700467200000,2.0,4.0,2403.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,444900.0,2491,False,False,RECENTLY_SOLD,440000.0,True,False,False,USD,USA,393800.0,6098.4,sqft,False,,,,,,1530 Arona St,https://www.zillow.com/homedetails/1530-Arona-St-Saint-Paul-MN-55108/2110151_zpid/,178.60297069450021
2040011,https://photos.zillowstatic.com/fp/6edbe442c4b42a6c35c440591442490b-p_e.jpg,/homedetails/1496-Dora-Ln-Saint-Paul-MN-55106/2040011_zpid/,1496 Dora Ln,55106,Saint Paul,MN,44.946625,-93.0374,430000.0,1700208000000,3.0,5.0,3271.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,434600.0,3150,False,False,RECENTLY_SOLD,430000.0,True,False,False,USD,USA,331100.0,1.14,acres,False,,,,,,1496 Dora Ln,https://www.zillow.com/homedetails/1496-Dora-Ln-Saint-Paul-MN-55106/2040011_zpid/,137.96825396825398
2104713,https://photos.zillowstatic.com/fp/86fec2d11837a077e31cc8c5392e8d3a-p_e.jpg,/homedetails/1881-Munster-Ave-Saint-Paul-MN-55116/2104713_zpid/,1881 Munster Ave,55116,Saint Paul,MN,44.898354,-93.19077,474000.0,1700208000000,2.0,4.0,2279.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,479400.0,2500,False,False,RECENTLY_SOLD,474000.0,True,False,False,USD,USA,453800.0,6969.6,sqft,False,,,,,,1881 Munster Ave,https://www.zillow.com/homedetails/1881-Munster-Ave-Saint-Paul-MN-55116/2104713_zpid/,191.76
2145922,https://photos.zillowstatic.com/fp/bca9aacd7bee45841a9c8e00205a3c92-p_e.jpg,/homedetails/589-Otis-Ave-Saint-Paul-MN-55104/2145922_zpid/,589 Otis Ave,55104,Saint Paul,MN,44.9554,-93.20713,387000.0,1700208000000,2.0,3.0,2003.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,391400.0,2299,False,False,RECENTLY_SOLD,387000.0,True,False,False,USD,USA,357800.0,10018.8,sqft,False,,,,,,589 Otis Ave,https://www.zillow.com/homedetails/589-Otis-Ave-Saint-Paul-MN-55104/2145922_zpid/,170.2479338842975
2041527,https://photos.zillowstatic.com/fp/cc6389355824fa16a18bf0f341661bc3-p_e.jpg,/homedetails/1352-Goodrich-Ave-Saint-Paul-MN-55105/2041527_zpid/,1352 Goodrich Ave,55105,Saint Paul,MN,44.937637,-93.15739,540000.0,1699862400000,2.0,3.0,2323.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,545900.0,3044,False,False,RECENTLY_SOLD,540000.0,True,False,False,USD,USA,560600.0,5227.2,sqft,False,,,,,,1352 Goodrich Ave,https://www.zillow.com/homedetails/1352-Goodrich-Ave-Saint-Paul-MN-55105/2041527_zpid/,179.3363994743758
2152518,https://photos.zillowstatic.com/fp/04c10ab1480fbd59d3d2708c2af216f2-p_e.jpg,/homedetails/1386-Minnehaha-Ave-E-Saint-Paul-MN-55106/2152518_zpid/,1386 Minnehaha Ave E,55106,Saint Paul,MN,44.962856,-93.04207,251000.0,1699603200000,2.0,3.0,2438.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,253800.0,2379,False,False,RECENTLY_SOLD,251000.0,True,False,False,USD,USA,246100.0,0.17,sqft,False,,,,,,1386 Minnehaha Ave E,https://www.zillow.com/homedetails/1386-Minnehaha-Ave-E-Saint-Paul-MN-55106/2152518_zpid/,106.68348045397225
2091325,https://photos.zillowstatic.com/fp/3aa7f5b644f4479012c2be704b6c692a-p_e.jpg,/homedetails/1856-Colvin-Ave-Saint-Paul-MN-55116/2091325_zpid/,1856 Colvin Ave,55116,Saint Paul,MN,44.90828,-93.17717,725000.0,1699430400000,3.0,3.0,2970.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,733100.0,4087,False,False,RECENTLY_SOLD,725000.0,True,False,False,USD,USA,610200.0,0.53,acres,False,,,,,,1856 Colvin Ave,https://www.zillow.com/homedetails/1856-Colvin-Ave-Saint-Paul-MN-55116/2091325_zpid/,179.3736236848544
2104907,https://photos.zillowstatic.com/fp/db47fb4afe8a6739cdcbcf965177e551-p_e.jpg,/homedetails/1614-Atlantic-St-Saint-Paul-MN-55106/2104907_zpid/,1614 Atlantic St,55106,Saint Paul,MN,44.98992,-93.047874,310000.0,1699430400000,3.0,3.0,2030.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,313500.0,2400,False,False,RECENTLY_SOLD,310000.0,True,False,False,USD,USA,250000.0,6098.4,sqft,False,,,,,,1614 Atlantic St,https://www.zillow.com/homedetails/1614-Atlantic-St-Saint-Paul-MN-55106/2104907_zpid/,130.625
2149499,https://photos.zillowstatic.com/fp/4f691505d5cab1b03330db37cec5c46b-p_e.jpg,/homedetails/1011-Burns-Ave-Saint-Paul-MN-55106/2149499_zpid/,1011 Burns Ave,55106,Saint Paul,MN,44.949192,-93.057724,325000.0,1699430400000,3.0,5.0,2427.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,328600.0,2600,False,False,RECENTLY_SOLD,325000.0,True,False,False,USD,USA,318800.0,8276.4,sqft,False,,,,,,1011 Burns Ave,https://www.zillow.com/homedetails/1011-Burns-Ave-Saint-Paul-MN-55106/2149499_zpid/,126.38461538461539
2075835,https://photos.zillowstatic.com/fp/a122a0e2e1e651b5c04262c03fc0c627-p_e.jpg,/homedetails/718-Chippewa-Ave-Saint-Paul-MN-55107/2075835_zpid/,718 Chippewa Ave,55107,Saint Paul,MN,44.924294,-93.10671,485000.0,1699344000000,2.0,4.0,2367.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,490400.0,2500,False,False,RECENTLY_SOLD,485000.0,True,False,False,USD,USA,417200.0,6098.4,sqft,False,,,,,,718 Chippewa Ave,https://www.zillow.com/homedetails/718-Chippewa-Ave-Saint-Paul-MN-55107/2075835_zpid/,196.16
2108589,https://photos.zillowstatic.com/fp/5702044890af40a5c44a6c8710c341c1-p_e.jpg,/homedetails/1420-Birmingham-St-Saint-Paul-MN-55106/2108589_zpid/,1420 Birmingham St,55106,Saint Paul,MN,44.98403,-93.04021,328000.0,1699257600000,2.0,5.0,2212.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,331700.0,2499,False,False,RECENTLY_SOLD,328000.0,True,False,False,USD,USA,339200.0,9583.2,sqft,False,,,,,,1420 Birmingham St,https://www.zillow.com/homedetails/1420-Birmingham-St-Saint-Paul-MN-55106/2108589_zpid/,132.73309323729492
2045388,https://photos.zillowstatic.com/fp/836f26308597c610d63b6d1d26bd715f-p_e.jpg,/homedetails/1898-Marshall-Ave-Saint-Paul-MN-55104/2045388_zpid/,1898 Marshall Ave,55104,Saint Paul,MN,44.948093,-93.18051,466000.0,1698994800000,3.0,5.0,2528.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,471400.0,2949,False,False,RECENTLY_SOLD,466000.0,True,False,False,USD,USA,526300.0,6098.4,sqft,False,,,,,,1898 Marshall Ave,https://www.zillow.com/homedetails/1898-Marshall-Ave-Saint-Paul-MN-55104/2045388_zpid/,159.85079688029842
2046232,https://photos.zillowstatic.com/fp/af2d10cf400ebaa83a5762f41dd04fe3-p_e.jpg,/homedetails/1962-Princeton-Ave-Saint-Paul-MN-55105/2046232_zpid/,1962 Princeton Ave,55105,Saint Paul,MN,44.935863,-93.18327,540000.0,1698908400000,2.0,4.0,2206.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,546200.0,3044,False,False,RECENTLY_SOLD,540000.0,True,False,False,USD,USA,482800.0,6098.4,sqft,False,,,,,,1962 Princeton Ave,https://www.zillow.com/homedetails/1962-Princeton-Ave-Saint-Paul-MN-55105/2046232_zpid/,179.43495400788436
2048727,https://photos.zillowstatic.com/fp/fb8ca81949ad7b8671219828a133508f-p_e.jpg,/homedetails/2166-Lincoln-Ave-Saint-Paul-MN-55105/2048727_zpid/,2166 Lincoln Ave,55105,Saint Paul,MN,44.938713,-93.191765,710000.0,1698649200000,3.0,3.0,2423.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,718300.0,4002,False,False,RECENTLY_SOLD,710000.0,True,False,False,USD,USA,594900.0,7840.8,sqft,False,,,,,,2166 Lincoln Ave,https://www.zillow.com/homedetails/2166-Lincoln-Ave-Saint-Paul-MN-55105/2048727_zpid/,179.48525737131433
2066984,https://photos.zillowstatic.com/fp/b35b20a552bde56c006ead11df43c87b-p_e.jpg,/homedetails/1392-Scheffer-Ave-Saint-Paul-MN-55116/2066984_zpid/,1392 Scheffer Ave,55116,Saint Paul,MN,44.92128,-93.15898,445000.0,1698649200000,2.0,3.0,2231.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,450200.0,2600,False,False,RECENTLY_SOLD,445000.0,True,False,False,USD,USA,327600.0,6098.4,sqft,False,,,,,,1392 Scheffer Ave,https://www.zillow.com/homedetails/1392-Scheffer-Ave-Saint-Paul-MN-55116/2066984_zpid/,173.15384615384616
2111066,https://photos.zillowstatic.com/fp/293f9b4cb8edd11020135942969024fa-p_e.jpg,/homedetails/1404-Albany-Ave-Saint-Paul-MN-55108/2111066_zpid/,1404 Albany Ave,55108,Saint Paul,MN,44.97803,-93.15964,350000.0,1697785200000,2.0,3.0,2054.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,354300.0,2197,False,False,RECENTLY_SOLD,350000.0,True,False,False,USD,USA,261500.0,8276.4,sqft,False,,,,,,1404 Albany Ave,https://www.zillow.com/homedetails/1404-Albany-Ave-Saint-Paul-MN-55108/2111066_zpid/,161.26536185707783
2138564,https://photos.zillowstatic.com/fp/cbde9c621b26be5f95b6fac2452f14d0-p_e.jpg,/homedetails/2257-Scudder-St-Saint-Paul-MN-55108/2138564_zpid/,2257 Scudder St,55108,Saint Paul,MN,44.976246,-93.19418,510000.0,1697785200000,2.0,4.0,2061.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,516200.0,2874,False,False,RECENTLY_SOLD,510000.0,True,False,False,USD,USA,531800.0,6534.0,sqft,False,,,,,,2257 Scudder St,https://www.zillow.com/homedetails/2257-Scudder-St-Saint-Paul-MN-55108/2138564_zpid/,179.61029923451636
2159087,https://photos.zillowstatic.com/fp/add83ff4f6a8b0fccf705c34ae716e78-p_e.jpg,/homedetails/862-Iglehart-Ave-Saint-Paul-MN-55104/2159087_zpid/,862 Iglehart Ave,55104,Saint Paul,MN,44.949184,-93.1367,255000.0,1697698800000,2.0,4.0,2873.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,258100.0,2594,False,False,RECENTLY_SOLD,255000.0,True,False,False,USD,USA,245300.0,0.15,sqft,False,,,,,,862 Iglehart Ave,https://www.zillow.com/homedetails/862-Iglehart-Ave-Saint-Paul-MN-55104/2159087_zpid/,99.4988434849653
2059573,https://photos.zillowstatic.com/fp/e9e283e21e66c7570448f3a48f21e499-p_e.jpg,/homedetails/2119-Bayard-Ave-Saint-Paul-MN-55116/2059573_zpid/,2119 Bayard Ave,55116,Saint Paul,MN,44.922768,-93.18972,430000.0,1697612400000,3.0,3.0,2349.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,435300.0,2700,False,False,RECENTLY_SOLD,430000.0,True,False,False,USD,USA,394100.0,5662.8,sqft,False,,,,,,2119 Bayard Ave,https://www.zillow.com/homedetails/2119-Bayard-Ave-Saint-Paul-MN-55116/2059573_zpid/,161.22222222222223
2040276,https://photos.zillowstatic.com/fp/c54da7be6ed1ccc6445ee751909fcc63-p_e.jpg,/homedetails/1320-Marshall-Ave-Saint-Paul-MN-55104/2040276_zpid/,1320 Marshall Ave,55104,Saint Paul,MN,44.948193,-93.15593,285000.0,1697526000000,3.0,4.0,2658.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,288500.0,2582,False,False,RECENTLY_SOLD,285000.0,True,False,False,USD,USA,260000.0,5662.8,sqft,False,,,,,,1320 Marshall Ave,https://www.zillow.com/homedetails/1320-Marshall-Ave-Saint-Paul-MN-55104/2040276_zpid/,111.73508907823393
2053275,https://photos.zillowstatic.com/fp/8e6ee59df127694ed356091095c23357-p_e.jpg,/homedetails/541-Manomin-Ave-Saint-Paul-MN-55107/2053275_zpid/,541 Manomin Ave,55107,Saint Paul,MN,44.929405,-93.10106,335000.0,1697526000000,2.0,5.0,2510.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,339100.0,2800,False,False,RECENTLY_SOLD,335000.0,True,False,False,USD,USA,305100.0,5662.8,sqft,False,,,,,,541 Manomin Ave,https://www.zillow.com/homedetails/541-Manomin-Ave-Saint-Paul-MN-55107/2053275_zpid/,121.10714285714286
2054497,https://photos.zillowstatic.com/fp/50e7529ef7c0287e869f1548613f3acc-p_e.jpg,/homedetails/35-Wyoming-St-W-Saint-Paul-MN-55107/2054497_zpid/,35 Wyoming St W,55107,Saint Paul,MN,44.9208,-93.08687,305000.0,1697439600000,2.0,3.0,2090.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,308800.0,2350,False,False,RECENTLY_SOLD,305000.0,True,False,False,USD,USA,273400.0,9583.2,sqft,False,,,,,,35 Wyoming St W,https://www.zillow.com/homedetails/35-Wyoming-St-W-Saint-Paul-MN-55107/2054497_zpid/,131.40425531914894
2156781,https://photos.zillowstatic.com/fp/433678668403e0482d8852a6bdbf46c7-p_e.jpg,/homedetails/1854-5th-St-E-Saint-Paul-MN-55119/2156781_zpid/,1854 5th St E,55119,Saint Paul,MN,44.95906,-93.021996,392000.0,1697180400000,2.0,5.0,3350.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,396900.0,3099,False,False,RECENTLY_SOLD,392000.0,True,False,False,USD,USA,376600.0,0.38,acres,False,,,,,,1854 5th St E,https://www.zillow.com/homedetails/1854-5th-St-E-Saint-Paul-MN-55119/2156781_zpid/,128.07357212003873
2132339,https://photos.zillowstatic.com/fp/03b173953fc22c031bdaf928caa9fdf4-p_e.jpg,/homedetails/1231-Hewitt-Ave-Saint-Paul-MN-55104/2132339_zpid/,1231 Hewitt Ave,55104,Saint Paul,MN,44.96683,-93.15225,344500.0,1697094000000,2.0,4.0,2030.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,348800.0,2199,False,False,RECENTLY_SOLD,344500.0,True,False,False,USD,USA,350500.0,7405.2,sqft,False,,,,,,1231 Hewitt Ave,https://www.zillow.com/homedetails/1231-Hewitt-Ave-Saint-Paul-MN-55104/2132339_zpid/,158.61755343337882
2035977,https://photos.zillowstatic.com/fp/4de1aa5dc7959013fc4448cdabd4ee47-p_e.jpg,/homedetails/1010-Linwood-Ave-Saint-Paul-MN-55105/2035977_zpid/,1010 Linwood Ave,55105,Saint Paul,MN,44.93488,-93.14276,300000.0,1696921200000,3.0,3.0,2007.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,565200.0,1949,False,False,FOR_SALE,550000.0,True,False,False,USD,USA,311600.0,5662.8,sqft,False,,,,True,12678184000.0,1010 Linwood Ave,https://www.zillow.com/homedetails/1010-Linwood-Ave-Saint-Paul-MN-55105/2035977_zpid/,289.9948691636737
2040877,https://photos.zillowstatic.com/fp/f7e08b3130bdfc8a4c813dc0e3250ab0-p_e.jpg,/homedetails/1500-Ashland-Ave-Saint-Paul-MN-55104/2040877_zpid/,1500 Ashland Ave,55104,Saint Paul,MN,44.943657,-93.16356,535000.0,1696921200000,3.0,5.0,2100.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,541700.0,3015,False,False,RECENTLY_SOLD,535000.0,True,False,False,USD,USA,524900.0,0.15,sqft,False,,,,,,1500 Ashland Ave,https://www.zillow.com/homedetails/1500-Ashland-Ave-Saint-Paul-MN-55104/2040877_zpid/,179.66832504145938
2102574,https://photos.zillowstatic.com/fp/5a04bc0658589d9ac14355174390bdf9-p_e.jpg,/homedetails/2349-Carter-Ave-Saint-Paul-MN-55108/2102574_zpid/,2349 Carter Ave,55108,Saint Paul,MN,44.979286,-93.19993,625000.0,1696921200000,2.0,3.0,2131.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,632900.0,3522,False,False,RECENTLY_SOLD,625000.0,True,False,False,USD,USA,530100.0,0.32,acres,False,,,,,,2349 Carter Ave,https://www.zillow.com/homedetails/2349-Carter-Ave-Saint-Paul-MN-55108/2102574_zpid/,179.69903463940943
2034224,https://photos.zillowstatic.com/fp/1dfd4acd4c3e390b24b62ad4ec575aed-p_e.jpg,/homedetails/1985-Hilding-Ave-Saint-Paul-MN-55119/2034224_zpid/,1985 Hilding Ave,55119,Saint Paul,MN,44.940514,-93.01599,379900.0,1696575600000,2.0,3.0,2088.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,384800.0,2379,False,False,RECENTLY_SOLD,379900.0,True,False,False,USD,USA,318900.0,6534.0,sqft,False,,,,,,1985 Hilding Ave,https://www.zillow.com/homedetails/1985-Hilding-Ave-Saint-Paul-MN-55119/2034224_zpid/,161.7486338797814
2115809,https://photos.zillowstatic.com/fp/897e0dea6c286dbb325f35cf0ab21b82-p_e.jpg,/homedetails/1384-Como-Blvd-E-Saint-Paul-MN-55117/2115809_zpid/,1384 Como Blvd E,55117,Saint Paul,MN,44.982925,-93.13946,705000.0,1696489200000,4.0,4.0,2911.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,714000.0,3972,False,False,RECENTLY_SOLD,705000.0,True,False,False,USD,USA,625000.0,8276.4,sqft,False,,,,,,1384 Como Blvd E,https://www.zillow.com/homedetails/1384-Como-Blvd-E-Saint-Paul-MN-55117/2115809_zpid/,179.7583081570997
2036403,https://photos.zillowstatic.com/fp/065f1192606d504beb632f314d3b046d-p_e.jpg,/homedetails/713-Lincoln-Ave-Saint-Paul-MN-55105/2036403_zpid/,713 Lincoln Ave,55105,Saint Paul,MN,44.93915,-93.130226,735000.0,1696402800000,2.0,3.0,2370.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,744500.0,4142,False,False,RECENTLY_SOLD,735000.0,True,False,False,USD,USA,644400.0,9147.6,sqft,False,,,,,,713 Lincoln Ave,https://www.zillow.com/homedetails/713-Lincoln-Ave-Saint-Paul-MN-55105/2036403_zpid/,179.74408498309995
2062237,https://photos.zillowstatic.com/fp/1d331dba9fbd022ac9f2594a53b92056-p_e.jpg,/homedetails/1833-Wellesley-Ave-Saint-Paul-MN-55105/2062237_zpid/,1833 Wellesley Ave,55105,Saint Paul,MN,44.931824,-93.17792,649900.0,1696230000000,4.0,5.0,3249.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,658300.0,3662,False,False,RECENTLY_SOLD,649900.0,True,False,False,USD,USA,631700.0,7405.2,sqft,False,,,,,,1833 Wellesley Ave,https://www.zillow.com/homedetails/1833-Wellesley-Ave-Saint-Paul-MN-55105/2062237_zpid/,179.76515565264882
2082540,https://photos.zillowstatic.com/fp/0d794c9daf1172c2f26df3f80aab1622-p_e.jpg,/homedetails/1633-Middleton-Ave-Saint-Paul-MN-55116/2082540_zpid/,1633 Middleton Ave,55116,Saint Paul,MN,44.91797,-93.14578,339000.0,1696230000000,2.0,4.0,2068.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,343400.0,2425,False,False,RECENTLY_SOLD,339000.0,True,False,False,USD,USA,329900.0,6098.4,sqft,False,,,,,,1633 Middleton Ave,https://www.zillow.com/homedetails/1633-Middleton-Ave-Saint-Paul-MN-55116/2082540_zpid/,141.60824742268042
2090002,https://photos.zillowstatic.com/fp/5dd12aa7ac49fdcd8d8c91432b55a45a-p_e.jpg,/homedetails/1652-Bohland-Ave-Saint-Paul-MN-55116/2090002_zpid/,1652 Bohland Ave,55116,Saint Paul,MN,44.915855,-93.17016,595000.0,1696230000000,3.0,3.0,2296.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,602700.0,3353,False,False,RECENTLY_SOLD,595000.0,True,False,False,USD,USA,489700.0,7192.0,sqft,False,,,,,,1652 Bohland Ave,https://www.zillow.com/homedetails/1652-Bohland-Ave-Saint-Paul-MN-55116/2090002_zpid/,179.74947807933194
185124258,https://photos.zillowstatic.com/fp/a016ece1e1f2b7757815515a10e1540e-p_e.jpg,/homedetails/621-Winslow-Ave-Saint-Paul-MN-55107/185124258_zpid/,621 Winslow Ave,55107,Saint Paul,MN,44.92737,-93.089905,415000.0,1696230000000,2.0,3.0,2194.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,420400.0,2495,False,False,RECENTLY_SOLD,415000.0,True,False,False,USD,USA,412400.0,0.26,acres,False,,,,,,621 Winslow Ave,https://www.zillow.com/homedetails/621-Winslow-Ave-Saint-Paul-MN-55107/185124258_zpid/,168.49699398797594
2033849,https://photos.zillowstatic.com/fp/293de07c833bfc9ab42a3f6c67935589-p_e.jpg,/homedetails/2200-Powers-Ave-Saint-Paul-MN-55119/2033849_zpid/,2200 Powers Ave,55119,Saint Paul,MN,44.942722,-93.0071,335000.0,1695970800000,3.0,3.0,2392.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,339400.0,2594,False,False,RECENTLY_SOLD,335000.0,True,False,False,USD,USA,341200.0,8276.4,sqft,False,,,,,,2200 Powers Ave,https://www.zillow.com/homedetails/2200-Powers-Ave-Saint-Paul-MN-55119/2033849_zpid/,130.84040092521204
2041747,https://photos.zillowstatic.com/fp/2473d3a05b12dccb8cc0d2f2b00bc3e4-p_e.jpg,/homedetails/1212-Summit-Ave-Saint-Paul-MN-55105/2041747_zpid/,1212 Summit Ave,55105,Saint Paul,MN,44.940865,-93.1513,455000.0,1695970800000,2.0,4.0,2018.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,461000.0,2495,False,False,RECENTLY_SOLD,455000.0,True,False,False,USD,USA,468100.0,10018.8,sqft,False,,,,,,1212 Summit Ave,https://www.zillow.com/homedetails/1212-Summit-Ave-Saint-Paul-MN-55105/2041747_zpid/,184.7695390781563
2053180,https://photos.zillowstatic.com/fp/ec8e527790f20d2a8dc202b9acf98211-p_e.jpg,/homedetails/258-Winifred-St-W-Saint-Paul-MN-55107/2053180_zpid/,258 Winifred St W,55107,Saint Paul,MN,44.931118,-93.09647,285000.0,1695970800000,2.0,4.0,2191.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,288700.0,2450,False,False,RECENTLY_SOLD,285000.0,True,False,False,USD,USA,309800.0,6098.4,sqft,False,,,,,,258 Winifred St W,https://www.zillow.com/homedetails/258-Winifred-St-W-Saint-Paul-MN-55107/2053180_zpid/,117.83673469387755
2062952,https://photos.zillowstatic.com/fp/211484aa24064972949d8c514b18eae4-p_e.jpg,/homedetails/675-Prior-Ave-S-Saint-Paul-MN-55116/2062952_zpid/,675 Prior Ave S,55116,Saint Paul,MN,44.921135,-93.18258,600000.0,1695970800000,3.0,3.0,2429.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,607800.0,3380,False,False,RECENTLY_SOLD,600000.0,True,False,False,USD,USA,616200.0,9147.6,sqft,False,,,,,,675 Prior Ave S,https://www.zillow.com/homedetails/675-Prior-Ave-S-Saint-Paul-MN-55116/2062952_zpid/,179.82248520710058
2070008,https://photos.zillowstatic.com/fp/3fbadf9a817d858ae32effe82ef4a7d5-p_e.jpg,/homedetails/468-Mystic-St-Saint-Paul-MN-55119/2070008_zpid/,468 Mystic St,55119,Saint Paul,MN,44.92682,-93.01683,550000.0,1695970800000,3.0,4.0,3880.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,557200.0,3099,False,False,RECENTLY_SOLD,550000.0,True,False,False,USD,USA,528000.0,0.43,sqft,False,,,,,,468 Mystic St,https://www.zillow.com/homedetails/468-Mystic-St-Saint-Paul-MN-55119/2070008_zpid/,179.7999354630526
